NOM,PRENOM,id,name,description,link,pstrN,pstrNF,pstrNH,pstrVisages,pstrContact,txtMarr,txtCheat,txtDivorce,txtRelAvant,txtRelPendant,love
DELERUE,Éloïse,1183537,Love,"A lovely relationship between Ajay and Divya , who are head-over-heels in love with each other, turn upside down within a year of their marriage. What happens when the situation gets out of control?",https://a.ltrbxd.com/resized/film-poster/8/6/9/0/9/8/869098-love-0-230-0-345-crop.jpg?v=5227b5a687,2,1,1,1,1,0,0,0,1,1,2
DELERUE,Éloïse,1181293,Summer of the Seventeenth Doll,Two Australian sugarcane cutters spend their annual five-month vacations in Sydney with their mistresses.,https://a.ltrbxd.com/resized/film-poster/9/5/7/4/3/95743-summer-of-the-seventeenth-doll-0-230-0-345-crop.jpg?v=3588226a48,6,3,3,1,1,0,0,0,1,1,2
DELERUE,Éloïse,1640320,Когда играет клавесин,A student falls in love with a girl detained on a false suspicion of speculation.,https://a.ltrbxd.com/resized/film-poster/3/3/7/5/1/8/337518---0-230-0-345-crop.jpg?v=f32dadc0a4,9,1,4,0,0,0,0,0,0,1,2
DELERUE,Éloïse,1351517,Recipe of Her Youth,"The beginning of the 20th century. Famous singer Emilia Marty arrives on tour in a European city. At the same time, the Supreme Court intends to close the Gregor-Prus case, a lawsuit that lasted several decades. Albert Gregor unsuccessfully tries to seize the inheritance of Baron Joseph Prus, but cannot prove that he is his heir. Emilia Marty unexpectedly intervenes in the process, reporting the whereabouts of documents proving the family kinship of Albert Gregor and Prus.",https://a.ltrbxd.com/resized/film-poster/2/4/1/7/1/7/241717-recipe-of-her-youth-0-230-0-345-crop.jpg?v=7a35a3cf30,7,2,5,0,0,0,0,0,0,0,0
DELERUE,Éloïse,1004933,The Rules of Attraction,"The incredibly spoiled and overprivileged students of Camden College are a backdrop for an unusual love triangle between a drug dealer, a virgin and a bisexual classmate.",https://a.ltrbxd.com/resized/film-poster/5/0/7/8/4/50784-the-rules-of-attraction-0-230-0-345-crop.jpg?v=01940b4cc5,13,6,7,0,0,0,0,0,0,1,2
DELERUE,Éloïse,1703797,Los conejos no hablan,"This is the story of a young woman, the mother of a baby who she tries to please. Laura and Mateo have just moved into a new apartment to start their lives over.",https://a.ltrbxd.com/resized/film-poster/9/9/3/5/4/0/993540-los-conejos-no-hablan-0-230-0-345-crop.jpg?v=01cda82667,0,0,0,0,0,0,0,0,1,1,1
DELERUE,Éloïse,1190544,Girl with the Long Hair,Dana is the long-haired temptress who sends a married rogue from a swinger’s bed to a hospital bed.,https://a.ltrbxd.com/resized/film-poster/1/2/9/9/5/8/129958-girl-with-the-long-hair-0-230-0-345-crop.jpg?v=6e86b55f80,1,1,0,0,0,0,0,0,0,1,1
DELERUE,Éloïse,1087223,Telling You,"Instead of moving on to bigger and better things after college graduation, two best buddies are embarrassed to find themselves working at a pizza parlor and avoiding old classmates who come in for a slice.",https://a.ltrbxd.com/resized/film-poster/1/2/2/8/8/12288-telling-you-0-230-0-345-crop.jpg?v=f8a6f2703e,4,2,2,1,0,0,0,0,1,1,0
DELERUE,Éloïse,1334984,"Lovingly Yours, Helen: The Movie",This dramatic anthology of true-to-life stories of love and domestic problems based on letters sent by to the TV drama program hosted by Helen Vela who gives advice to troubled viewers.,https://a.ltrbxd.com/resized/film-poster/7/7/5/6/5/0/775650-lovingly-yours-helen-the-movie-0-230-0-345-crop.jpg?v=5a1304e1d9,1,1,0,0,0,0,0,0,0,0,1
DELERUE,Éloïse,1267351,Thottal Poo Malarum,"A happy-go-lucky youngster falls in love with his wealthy classmate. However, the girl's mother is opposed to their relationship and arranges her wedding with a gangster's son.",https://a.ltrbxd.com/resized/film-poster/4/6/4/3/8/1/464381-thottal-poo-malarum-0-230-0-345-crop.jpg?v=8d0f36dc21,1,1,1,1,1,1,0,0,0,1,2
DELERUE,Éloïse,1934675,חורחיטו חורחיטה וגיילו רן,"When horhito cheats on horhita with amongus horhita is angry! But very quickly they stop worrying about it because Gailo Ren appears at their house and starts attacking them! A crazy telenovela with lots of twists and surprises! You will cry, get excited, be happy and laugh! This is the first film that made salty fish Productions the successful business it is today and led to all the other wonderful films from salty fish Productions",https://a.ltrbxd.com/resized/film-poster/1/1/6/9/5/7/3/1169573---0-230-0-345-crop.jpg?v=3931dc9fc4,6,0,6,0,0,0,1,0,1,0,1
DELERUE,Éloïse,1645807,My Magic Fairy Wife,"Wu Shuang, Wu Yan, and Wu Qiong are three sisters of the WuXian clan in the Magical World. They come to the Mortal world to find their true love, with their grandma's order. Just when they meet and woo their target boys, the Octopus Deveil followed them and came to the Mortal World",https://a.ltrbxd.com/resized/film-poster/6/0/0/4/0/1/600401--0-230-0-345-crop.jpg?v=1076b4e190,3,3,0,0,0,0,0,0,0,1,1
DELERUE,Éloïse,1200006,Out of the Blue,"Marion, a 50 year old woman, suddenly ups and leaves the man with whom she has been living for the past 20 years; she has found herself, midlife, in love with her friend Claude, another woman.",https://a.ltrbxd.com/resized/film-poster/3/6/1/8/8/2/361882-out-of-the-blue-0-230-0-345-crop.jpg?v=ac391f8f67,2,2,0,0,0,0,0,1,1,1,2
DELERUE,Éloïse,1388476,Seoul Life,Min-ha is full of vitality. Ki-cheol lives in the greenhouse built by her. They've lived together for almost three years. One day Ji-hye bumps in between them.,https://a.ltrbxd.com/resized/film-poster/7/9/0/2/4/4/790244-seoul-life-0-230-0-345-crop.jpg?v=53c985d9cb,2,1,1,0,0,0,0,0,1,1,2
DELERUE,Éloïse,1033587,We'll Take Manhattan,"We’ll Take Manhattan explores the explosive love affair between sixties supermodel Jean Shrimpton and photographer David Bailey.  Focusing on a wild and unpredictable 1962 Vogue photo shoot in New York, the drama brings to life the story of two young people falling in love, misbehaving and inadvertently defining the style of the Sixties along the way.",https://a.ltrbxd.com/resized/film-poster/7/2/3/6/9/72369-we-ll-take-manhattan-0-230-0-345-crop.jpg?v=d8f0a3461a,2,1,1,0,1,0,0,0,0,1,2
DELERUE,Éloïse,1118217,Merton of the Movies,"In 1915, Kansas theatre usher Merton Gill is a rabid silent-movie fan. When he brings Mammoth Studios free publicity by imitating star Lawrence Rupert's heroics, they bring him to Hollywood to generate another headline; he thinks he'll get a movie contract. Disillusioned, he haunts the casting offices, where he meets and is consoled by Phyllis Montague, bit player and stunt-woman. When Merton finally gets his ""break,"" though, it's not quite what he envisioned.",https://a.ltrbxd.com/resized/film-poster/8/6/1/8/7/86187-merton-of-the-movies-0-230-0-345-crop.jpg?v=11e1ca9a03,5,2,3,1,1,0,0,0,0,1,1
DELERUE,Éloïse,1435040,Project Baby,Follows the best friends of a married couple who are asked to work together to look after the couple's baby while planning the baby's first birthday party.,https://a.ltrbxd.com/resized/film-poster/9/5/4/8/1/5/954815-project-baby-0-230-0-345-crop.jpg?v=54e48e765f,3,2,1,0,0,0,0,0,1,1,1
DELERUE,Éloïse,1501132,Merajut Dendam,"Rasya and Nina are a married couple who live happily. They live with their two children. As a woman, Nina is considered to have everything so many people envy her. She has a handsome husband who works as a successful lawyer. However, Nina's perfect life turns out to be only temporary. Rasya was suddenly accused of being a suspect in an obscenity case.  The problem became even more complicated when a video of Rasya's scandal went viral, showing an exciting video between Rasya and a woman named Sarah. Surprisingly, Nina looks calm and is always there to defend her husband. It turns out that Nina was secretly making plans, which Rasya didn't even know about.",https://a.ltrbxd.com/resized/film-poster/1/1/6/6/3/9/4/1166394-merajut-dendam-0-230-0-345-crop.jpg?v=7d90721aaa,3,2,1,1,0,0,1,0,1,1,2
DUMONT,Louison,1086165,Smokers Only,"A suicidal young singer named Reni is about to get kicked out of her band when she meets a male gigolo, Andres, at an ATM after he picks her pocket. They begin an affair, and she decides to become a hooker so she can spend more time with her newfound love.",https://a.ltrbxd.com/resized/film-poster/1/4/6/2/1/7/146217-smokers-only-0-230-0-345-crop.jpg?v=cc37bf8b15,3,0,2,1,1,0,0,0,0,1,2
DUMONT,Louison,1208450,Mottarada Gharameya,"Based on Marc Camoletti's play ""Boeing Boeing"", the story follows the womanizing exploits of Mounir (Fouad El Mohandes), an air traffic controller juggling five different air-hostess girlfriends from all over the world. His fiancée Mona (Shouweikar), an Egyptian air-hostess, threatens to dump him if he doesn't quit his playboy lifestyle. Mounir thus decides to seek help from a prominent - albeit sexually frustrated - psychiatrist (Abdel Moneim Madbouly).",https://a.ltrbxd.com/resized/film-poster/4/3/9/1/7/3/439173-moutarda-gharmia-0-230-0-345-crop.jpg?v=18f307e5b1,11,10,1,0,0,1,1,0,1,1,2
DUMONT,Louison,1098067,Hypnotized,"A psychiatrist fails to help a mental patient during her stay in hospital. The doctor becomes obsessed with his former patient, seeks her on the outside and uses hypnosis to fulfill his sexual desires.",https://a.ltrbxd.com/resized/film-poster/8/6/9/3/8693-hypnotized-0-230-0-345-crop.jpg?v=dcb6147b82,2,1,1,1,1,0,0,0,0,0,1
DUMONT,Louison,1016437,My Fake Boyfriend,"A young man in a tricky situation follows the advice of his unconventional best friend and uses social media to create a fake boyfriend to keep his awful ex-lover out of his life. But everything backfires when he meets the real love of his life, and breaking up with his fake boyfriend proves hard to do.",https://a.ltrbxd.com/resized/film-poster/8/1/4/7/1/1/814711-my-fake-boyfriend-0-230-0-345-crop.jpg?v=85512d8b20,5,1,4,0,0,0,0,0,1,1,2
DUMONT,Louison,1082394,D-Day the Sixth of June,"En route to Normandy, an American and a British officer reminisce in flashback about their romances with the same woman.",https://a.ltrbxd.com/resized/film-poster/1/9/9/9/1999-d-day-the-sixth-of-june-0-230-0-345-crop.jpg?v=3869bd629f,?,1,?,1,1,0,0,0,1,0,2
DUMONT,Louison,1218609,Three Stripes in the Sun,A racist sergeant stationed in post-war Japan finds himself softening towards the children and falling for a local woman.,https://a.ltrbxd.com/resized/film-poster/6/2/5/7/0/62570-three-stripes-in-the-sun-0-230-0-345-crop.jpg?v=0f99d6c81c,8,1,7,1,1,0,0,0,0,1,1
DUMONT,Louison,1279601,De carne somos,Woman becomes a prostitute so her writer BF can concentrate on his art instead of working for a living.,https://a.ltrbxd.com/resized/film-poster/2/9/6/9/0/3/296903-de-carne-somos-0-230-0-345-crop.jpg?v=87e408ce28,2,1,1,0,0,0,0,0,1,0,1
DUMONT,Louison,1195894,The Third Part of the World,"Emma meets François at an airport in France. He is an astronomer who studies the phenomenon of black holes, and Emma finds herself immediately taken with him. Their romance flourishes during a stay in the countryside. But one day, François disappears on a bicycle ride. Left alone in a big house, Emma becomes afraid and returns to Paris to continue her life as a real estate agent. Soon after, François' brother Michel contacts her and together they try to solve the mystery of François' disappearance. But when he encounters Emma, Michel begins to transform into a ghost. Emma slowly begins to realize she possesses a frightening power that she was not aware of.",https://a.ltrbxd.com/resized/film-poster/8/5/7/9/1/85791-third-part-of-the-world-0-230-0-345-crop.jpg?v=d243e6fa9a,2,1,1,0,0,0,0,0,0,1,1
DUMONT,Louison,1161877,Hello Naan Pei Pesuren,A thief steals the mobile phone of an accident victim not realising that her ghost now resides in the device.,https://a.ltrbxd.com/resized/film-poster/3/0/5/6/4/2/305642-hello-naan-pei-pesuren-0-230-0-345-crop.jpg?v=b785582161,3,0,3,0,1,0,0,0,0,0,0
DUMONT,Louison,1201971,Sideline Secrets,"""Sideline Secrets"" follows the story of high-schooler Devon Tyler. With the perfect girlfriend, a successful family, being at the top of his class and about to graduate, all seems perfect. However underneath it all, all is not what it seems. With the heightened awareness of his sexual identity, the screaming and slamming doors of his feuding parents and an overbearing persona of his girlfriend put forth, things couldn't get more difficult... or so he thinks. That is until a new boy enters his life and proves to be the missing key that brings everything together... Full of romance, suspense and secrets abound, ""Sideline Secrets"" is sure to leave you on the sidelines wanting more!",https://a.ltrbxd.com/resized/film-poster/1/4/5/7/3/14573-sideline-secrets-0-230-0-345-crop.jpg?v=0a415e1685,3,0,3,1,1,0,1,0,1,1,2
DUMONT,Louison,1820363,Antorshotta,"Ujaan Chatterjee, a passionate writer, lives a very lonely life, away from the outside world. As he grows older, he surrounds himself with books and aspires to become a writer. The only person he trusts as a friend is Misti, his schoolmate. Soon, as the friendship grows, Ujaan falls for Misti but she rejects his proposal as she is already engaged with someone else. Years later, Ujaan, now a famous writer meets Misti at a facilitation ceremony and discovers that she is divorced . Will Ujaan win his love this time ? What does destiny have in store for him ?",https://a.ltrbxd.com/resized/film-poster/5/0/3/5/4/1/503541-antorshotta-0-230-0-345-crop.jpg?v=ebc5f436b8,4,2,2,1,1,1,0,1,0,1,2
DUMONT,Louison,1257350,Blonde Ambition,"She dreams big and lives even bigger.  Aria (April Hanna) is a modern woman who knows what she wants and just how to get it. Pretty enough to be star of the movies, Aria decided to run the studio instead.  And if you don’t know by now, Aria gets what she wants.  But will trouble at the studio interfere with her side hustle in online lingerie sales? Watch Aria climb mountains both literal and figurative as she rides the fast track to success, as well as every beefy hunk and beautiful babe in her path.  Oh, yeah. Aria f*cks.",https://a.ltrbxd.com/resized/film-poster/5/2/4/7/7/5/524775-blonde-ambition-0-230-0-345-crop.jpg?v=006f36bcb4,4,4,0,1,1,0,0,0,0,1,2
DUMONT,Louison,1360661,Torment is a woman,"Enas married for love to Dr. Jalal and gave birth to their child, Hisham. However, she is also affected by her husband’s success, and feels doubts about his relationship with his colleague Laila, so she decides to make his life hell, and makes him doubt his paternity of their son Hisham. Jalal collapses, and falls into the state of his wife’s delirium, and the delirium turns into shock. Nervousness pushes him towards the abyss and he loses his memory.",https://a.ltrbxd.com/resized/film-poster/4/4/3/9/0/2/443902---0-230-0-345-crop.jpg?v=4b7f405343,2,1,1,0,0,1,1,0,1,0,2
DUMONT,Louison,1265408,"Go, Run, Fly","In 1992, on a marginalized street of Lima (Peru), two teenagers - Gregorio, and Juliana struggle to find a substitute or an alternative to the terrorism movement which surrounds them.",https://a.ltrbxd.com/resized/film-poster/6/9/3/0/3/6/693036-go-run-fly-0-230-0-345-crop.jpg?v=8b4ac0fba8,?,?,?,0,0,0,0,0,0,0,0
DUMONT,Louison,1503637,Rud and Sam,Retirees Rud and Sem come into possession of a suitcase full of mob money... a comic adventure ensues.,https://a.ltrbxd.com/resized/film-poster/5/9/7/5/7/59757-rud-and-sam-0-230-0-345-crop.jpg?v=e10d0c5abc,12,1,11,0,0,0,0,0,0,0,0
